Ploidy,Species,Dev,Dev50,Devprog
02nat,tabChu,60,0.290641732,0.041900787
02nat,tabChu,60,0.314708266,0.047465366
02nat,tabChu,60,0.006065852,0.099225549
02nat,tabChu,60,0.100088267,0.121344716
02nat,tabChu,60,0.120489908,0.219921554
02nat,tabChu,60,0.182051283,0.05647495
02nat,tabChu,60,0.092024983,0.067642514
02nat,tabChu,60,0.081077451,0.268065719
02nat,tabChu,60,1.31579E-07,0.185010143
02nat,tabChu,60,0.03305671,0.142351409
02nat,tabChu,60,0.239090989,0.034941526
02nat,tabChu,60,0.414815332,0.006461329
02nat,tabChu,60,0.059920424,0.145529148
02nat,tabChu,60,0.1587978,0.069103719
02nat,tabChu,60,0.461178493,0.038821501
02nat,tabChu,60,0.023013579,0.008188539
02nat,tabChu,60,0.010526038,0.011424689
02nat,tabChu,60,0.160874153,0.026397476
02nat,tabChu,60,0.420243404,0.025123405
02nat,tabChu,60,0.040848519,0.04544559
02nat,tabChu,60,0.382063467,0.683268279
02nat,tabChu,60,0.10406489,0.006714761
02nat,tabChu,60,0.033138397,0.029036076
02nat,tabChu,60,0.499999505,3.69263E-07
02nat,tabChu,60,0.135986408,0.221237151
02nat,tabChu,60,0.007655413,0.05855457
02nat,tabChu,60,0.014799073,0.146586821
02nat,tabChu,60,0.032224657,0.159082165
02nat,tabChu,60,0.079119699,0.019912603
02nat,tabChu,60,0.234212446,0.119220652
02nat,tabChu,60,0.039926638,0.045278292
02nat,tabChu,60,0.001417948,0.023457038
02nat,tabChu,60,0.499999939,0.373129259
02nat,tabChu,60,0.104112452,0.04368063
02nat,tabChu,60,0.059706382,0.007196662
02nat,tabChu,60,0.008822997,0.016424702
02nat,tabChu,60,0.039689867,0.03670027
02nat,tabChu,60,0.195158798,0.246110191
02nat,tabChu,60,0.143796076,0.067667997
02nat,tabChu,60,0.046960493,0.122272231
02nat,tabChu,60,0.06792891,0.004428506
02nat,tabChu,60,0.091927275,0.135018416
02nat,tabChu,60,0.035068307,0.062757843
02nat,tabChu,60,0.499999981,0.577178748
02nat,tabChu,60,0.078549127,0.19819662
02nat,tabChu,60,0.140111739,0.068597898
02nat,tabChu,60,0.117310586,0.254946442
02nat,tabChu,60,0.00541368,0.065981841
02nat,tabChu,60,0.109017924,0.106483613
02nat,tabChu,60,0.314788392,0.35041053
02nat,tabChu,60,0.009416235,0.069079085
02nat,tabChu,60,0.025701767,0.179408118
02nat,tabChu,60,0.303300412,0.206019242
02nat,tabChu,60,0.025642933,0.034737743
02nat,tabChu,60,0.054696229,0.075677154
02nat,tabChu,60,0.279657892,0.194136847
02nat,tabChu,60,0.067013545,0.073202137
02nat,tabChu,60,0.033283259,0.001200317
02nat,tabChu,60,0.179620371,0.109702874
02nat,tabChu,60,0.177970704,0.082802915
02nat,tabChu,60,0.17680609,0.102500197
02nat,tabChu,60,0.428129587,0.181778554
02nat,tabChu,60,0.326036199,0.152545911
02nat,tabChu,60,0.167852345,0.013512721
02nat,tabChu,60,0.107012768,0.265740082
02nat,tabChu,60,0.061513739,0.063442342
02nat,tabChu,60,0.5,0.545731624
02nat,tabChu,60,0.376568664,0.147234485
02nat,tabChu,60,0.308033755,0.011630268
02nat,tabChu,60,0.427408633,0.064385605
02nat,tabChu,60,0.092195157,0.011792068
02nat,tabChu,60,0.049721164,0.117428145
02nat,tabChu,60,0.012753602,0.063072273
02nat,tabChu,60,0.141068264,0.050016982
02nat,tabChu,60,0.267641645,0.14681945
02nat,tabChu,60,0.03660921,0.033467478
02nat,tabChu,60,0.499999988,0.512553218
02nat,tabChu,60,0.077678721,0.16826931
02nat,tabChu,60,0.196909807,0.127118346
02nat,tabChu,60,0.326656096,0.369779597
02nat,tabChu,60,0.068890463,0.086885278
02nat,tabChu,60,0.217455993,0.024309119
02nat,tabChu,60,0.5,0.999999798
02nat,tabChu,60,0.035782891,0.022730045
02nat,tabChu,60,0.306451632,0.210809937
02nat,tabChu,60,0.030742957,0.031916992
02nat,tabChu,60,0.220248104,0.302899913
02nat,tabChu,60,0.011796994,0.139734012
02nat,tabChu,60,0.199152711,0.135783183
02nat,tabChu,60,0.156449287,0.159370863
02nat,tabChu,60,0.080488691,0.058751865
02nat,tabChu,60,0.213656819,0.068834525
02nat,tabChu,60,0.168989541,0.266003166
02nat,tabChu,60,0.206366157,0.171823743
02nat,tabChu,60,0.185726329,0.036760444
02nat,tabChu,60,0.156831326,0.001246065
02nat,tabChu,60,0.059514271,0.101095373
02nat,tabChu,60,0.010303504,0.056909092
02nat,tabChu,60,0.013575958,0.055068004
02nat,tabChu,60,0.115015075,0.117278785
02nat,tabChu,60,0.499999992,7.82928E-10
02nat,tabChu,60,0.220352239,0.053250455
02nat,tabChu,60,0.499999989,3.44562E-09
02nat,tabChu,60,0.043993235,0.036349211
02nat,tabChu,60,0.282086905,0.074737097
02nat,tabChu,60,0.261654637,0.130348015
02nat,tabChu,60,0.033512278,0.016195807
02nat,tabChu,60,0.451588503,0.09188735
02nat,tabChu,60,0.240979612,0.275152683
02nat,tabChu,60,0.137400689,0.086442264
02nat,tabChu,60,0.151871817,0.065214797
02nat,tabChu,60,0.309483966,0.16210405
02nat,tabChu,60,0.409209371,0.114014938
02nat,tabChu,60,0.101453209,0.101058992
02nat,tabChu,60,0.499999941,0.034300148
02nat,tabChu,60,0.407817438,0.350750786
02nat,tabChu,60,0.376657064,0.555671979
02nat,tabChu,60,0.128991459,0.071288271
02nat,tabChu,60,0.167461994,0.12428388
02nat,tabChu,60,0.035391073,0.118848093
02nat,tabChu,60,0.009120399,0.033512084
02nat,tabChu,60,0.114479222,0.194424381
02nat,tabChu,60,0.027627616,0.042039089
02nat,tabChu,60,0.250658058,0.039878702
02nat,tabChu,60,0.106650909,0.153969395
02nat,tabChu,60,0.016327331,0.138462484
02nat,tabChu,60,0.058712358,0.068651382
02nat,tabChu,60,0.243900669,0.468521202
02nat,tabChu,60,0.096219829,0.170467989
02nat,tabChu,60,0.279466542,0.074956305
02nat,tabChu,60,0.052392068,0.104396777
02nat,tabChu,60,0.255289895,0.127203402
02nat,tabChu,60,0.346714919,0.281911759
02nat,tabChu,60,0.234308866,0.124863007
02nat,tabChu,60,0.086816135,0.115124495
02nat,tabChu,60,0.022458475,0.008361833
02nat,tabChu,60,0.038442983,0.01847375
02nat,tabChu,60,0.227463324,0.275470846
02nat,tabChu,60,0.202018553,0.04408808
02nat,tabChu,60,0.337644662,0.055894273
02nat,tabChu,60,0.017581698,0.00288119
02nat,tabChu,60,0.01992618,0.046440502
02nat,tabChu,60,0.358441521,0.294264365
02nat,tabChu,60,0.094040729,0.088680525
02nat,tabChu,60,0.303359128,0.190199881
02nat,tabChu,60,0.032549687,0.150132822
02nat,tabChu,60,0.14074346,0.072212435
02nat,tabChu,60,0.308418502,0.067999219
02nat,tabChu,60,0.115883092,0.054272377
02nat,tabChu,60,0.499999315,4.40432E-07
02nat,tabChu,60,0.04487216,0.038101888
02nat,tabChu,60,0.059250869,0.052138475
02nat,tabChu,60,0.066793357,0.127312268
02nat,tabChu,60,0.2220113,0.187517867
02nat,tabChu,60,0.047018917,0.002946773
02nat,tabChu,60,0.499999926,4.92475E-08
02nat,tabChu,60,0.064278747,0.044833978
02nat,tabChu,60,0.136079686,0.128822394
02nat,tabChu,60,0.112045547,0.127282183
02nat,tabChu,60,0.036537404,0.057572502
02nat,tabChu,60,0.128689431,0.015026974
02nat,tabChu,60,0.212389382,0.261628423
02nat,tabChu,60,0.089233875,0.024477671
02nat,tabChu,60,0.172393189,0.280656825
02nat,tabChu,60,0.070739787,0.000145055
02nat,tabChu,60,0.197456153,0.013897887
02nat,tabChu,60,0.135553096,0.039525404
02nat,tabChu,60,0.173787148,0.076551526
02nat,tabChu,60,0.407242301,0.060766053
02nat,tabChu,60,0.07746634,0.004560576
02nat,tabChu,60,0.177791664,0.020760805
02nat,tabChu,60,0.090134437,0.062318706
02nat,tabChu,60,0.052365758,0.26407311
02nat,tabChu,60,0.49999916,5.26856E-07
02nat,tabChu,60,0.277458126,0.209199036
02nat,tabChu,60,0.414244711,0.502125403
02nat,tabChu,60,0.5,0.999999948
02nat,tabChu,60,0.499999367,5.76636E-07
02nat,tabChu,60,0.280161281,0.047051443
02nat,tabChu,60,0.049468823,0.037594711
02nat,tabChu,60,0.029543896,0.02907679
02nat,tabChu,60,0.12872951,0.148699341
02nat,tabChu,60,0.000709459,0.109643155
02nat,tabChu,60,0.052592129,0.145659087
02nat,tabChu,60,0.166590946,0.079677698
02nat,tabChu,60,0.065583713,0.086851949
02nat,tabChu,60,0.27796537,0.085025618
02nat,tabChu,60,0.090530027,0.001506556
02nat,tabChu,60,0.247586027,0.052063398
02nat,tabChu,60,0.045606365,0.146848733
02nat,tabChu,60,0.177632134,0.491334363
02nat,tabChu,60,0.022788205,0.028780685
02nat,tabChu,60,0.32100558,0.583964145
02nat,tabChu,60,0.051172018,0.065931206
02nat,tabChu,60,0.392694066,0.064481861
02nat,tabChu,60,0.056515459,0.025930204
02nat,tabChu,60,0.043089708,0.072827742
02nat,tabChu,60,0.141814017,0.053651748
02nat,tabChu,60,0.136118178,0.041188569
02nat,tabChu,60,0.288931509,0.105855155
02nat,tabChu,60,0.222339084,0.165495926
02nat,tabChu,60,0.110885248,0.275309894
02nat,tabChu,60,0.193173751,0.074900591
02nat,tabChu,60,0.418670078,0.918669907
02nat,tabChu,60,0.43307087,0.493352621
02nat,tabChu,60,0.119217217,0.066909622
02nat,tabChu,60,0.060371531,0.021359027
02nat,tabChu,60,0.012891984,0.012220565
02nat,tabChu,60,0.499999612,3.7435E-07
02nat,tabChu,60,0.061518847,0.08945419
02nat,tabChu,60,0.256046611,0.025464332
02nat,tabChu,60,0.162177526,0.120576149
02nat,tabChu,60,0.203851434,0.004999882
02nat,tabChu,60,0.035085163,0.150244082
02nat,tabChu,60,0.100216913,0.221177459
02nat,tabChu,60,0.499999994,0.616475581
02nat,tabChu,60,0.059926808,0.060688717
02nat,tabChu,60,0.5,0.542620132
02nat,tabChu,60,0.037660842,0.017769334
02nat,tabChu,60,0.499999983,0.885570587
02nat,tabChu,60,0.02803605,0.140931277
02nat,tabChu,60,0.03273832,0.155575089
02nat,tabChu,60,0.07416344,0.11111346
02nat,tabChu,60,0.247180475,0.076371032
02nat,tabChu,60,0.100018081,0.34528391
02nat,tabChu,60,0.017621286,0.171239288
02nat,tabChu,60,0.010496078,0.075076912
02nat,tabChu,60,0.096681392,0.159552346
02nat,tabChu,60,0.197760278,0.017219464
02nat,tabChu,60,0.08625085,0.022989641
02nat,tabChu,60,0.0694154,0.018957307
02nat,tabChu,60,0.082903625,0.040538033
02nat,tabChu,60,0.053157333,0.035961141
02nat,tabChu,60,0.5,0.943818495
02nat,tabChu,60,0.046267073,0.05661078
02nat,tabChu,60,0.111228523,0.020265771
02nat,tabChu,60,0.190321611,0.394306431
02nat,tabChu,60,0.376956856,0.089601643
02nat,tabChu,60,0.098239007,0.060226983
02nat,tabChu,60,0.032028933,0.207928717
02nat,tabChu,60,0.008092485,0.018331962
02nat,tabChu,60,0.010000829,0.105043006
02nat,tabChu,60,0.103491876,0.022214547
02nat,tabChu,60,0.098346867,0.13165789
02nat,tabChu,60,0.140854656,0.069260416
02nat,tabChu,60,0.116674227,0.06279951
02nat,tabChu,60,0.123674857,0.208115139
02nat,tabChu,60,0.260746822,0.022906692
02nat,tabChu,60,0.082496186,0.257827717
02nat,tabChu,60,0.407614695,0.161828935
02nat,tabChu,60,0.01693285,0.072197873
02nat,tabChu,60,0.134953673,0.302948323
02nat,tabChu,60,0.388363807,0.092634636
02nat,tabChu,60,0.5,0.65929873
02nat,tabChu,60,0.207772548,0.046069218
02nat,tabChu,60,0.063144344,0.028500135
02nat,tabChu,60,0.110178809,0.278150534
02nat,tabChu,60,0.074808121,0.114028737
02nat,tabChu,60,0.242093822,0.155688655
02nat,tabChu,60,0.288572384,0.161207605
02nat,tabChu,60,0.398643121,0.317229164
02nat,tabChu,60,0.5,0.094608339
02nat,tabChu,60,0.153980462,0.019476136
02nat,tabChu,60,0.166861163,0.288806206
02nat,tabChu,60,0.218617441,0.036023139
02nat,tabChu,60,0.5,0.999999625
02nat,tabChu,60,0.163073435,0.031663201
02nat,tabChu,60,0.013325695,0.087109184
02nat,tabChu,60,0.195388887,0.199361572
02nat,tabChu,60,0.065463222,0.128840694
02nat,tabChu,60,0.140270878,0.090614653
02nat,tabChu,60,0.018349524,0.048683313
02nat,tabChu,60,0.124148813,0.019539678
02nat,tabChu,60,0.045445369,0.063686169
02nat,tabChu,60,0.037853334,0.137405653
02nat,tabChu,60,0.00568845,0.07930097
02nat,tabChu,60,0.151564486,0.004947744
02nat,tabChu,60,0.103221103,0.312634013
02nat,tabChu,60,0.499999933,0.132067979
02nat,tabChu,60,0.254429028,0.053914362
02nat,tabChu,60,0.268770296,0.116541804
02nat,tabChu,60,0.030098005,0.006392101
02nat,tabChu,60,0.034338267,0.04170282
02nat,tabChu,60,0.318850213,0.645325614
02nat,tabChu,60,0.05047072,0.202832696
02nat,tabChu,60,0.061378538,0.234647491
02nat,tabChu,60,0.006586885,0.084040829
02nat,tabChu,60,0.085345165,0.398346554
02nat,tabChu,60,0.499999974,0.236484348
02nat,tabChu,60,0.183416268,0.035964831
02nat,tabChu,60,0.239078837,0.166221063
02nat,tabChu,60,0.167421985,0.155657818
02nat,tabChu,60,0.2972016,0.060407556
02nat,tabChu,60,0.042819522,0.099602867
02nat,tabChu,60,0.011623622,0.000323603
02nat,tabChu,60,0.117442103,0.041159208
02nat,tabChu,60,0.194075828,0.000914703
02nat,tabChu,60,0.051949974,0.201188242
02nat,tabChu,60,0.5,0.999999644
02nat,tabChu,60,0.059922389,0.111788554
02nat,tabChu,60,0.148182394,0.072867718
02nat,tabChu,60,0.480407684,0.071470222
02nat,tabChu,60,0.021993028,0.018766643
02nat,tabChu,60,0.001104726,0.047801079
02nat,tabChu,60,0.183533936,0.02445577
02nat,tabChu,60,0.275901055,0.086315748
02nat,tabChu,60,0.012954673,0.347826323
02nat,tabChu,60,0.147091175,0.136320118
02nat,tabChu,60,0.05485985,0.104695807
02nat,tabChu,60,0.130237043,0.100581295
02nat,tabChu,60,0.359000771,0.09046116
02nat,tabChu,60,0.307612221,0.058862986
02nat,tabChu,60,0.026862132,0.099973525
02nat,tabChu,60,0.227643095,0.217265305
02nat,tabChu,60,0.057274408,0.070298268
02nat,tabChu,60,0.394067726,0.390788487
02nat,tabChu,60,0.02361541,0.033381503
02nat,tabChu,60,0.011050477,0.024645137
02nat,tabChu,60,0.294129437,0.037040059
02nat,tabChu,60,0.1437204,0.002085991
02nat,tabChu,60,0.010135745,0.414826881
02nat,tabChu,60,0.28505873,0.041383923
02nat,tabChu,60,0.038813375,0.022528707
02nat,tabChu,60,0.00165974,0.061091955
02nat,tabChu,60,0.115898282,0.107322843
02nat,tabChu,60,0.271144051,0.14909376
02nat,tabChu,60,0.210277904,0.224406602
02nat,tabChu,60,0.237402337,0.020578943
02nat,tabChu,60,0.191679781,0.139473618
02nat,tabChu,60,0.089034862,0.095264017
02nat,tabChu,60,0.12423923,0.041129908
02nat,tabChu,60,0.28641243,0.342233253
02nat,tabChu,60,0.137908051,0.188352151
02nat,tabChu,60,0.262668755,0.184187931
02nat,tabChu,60,0.299522189,0.343540885
02nat,tabChu,60,0.399980698,0.317256114
02nat,tabChu,60,0.056092051,0.149084873
02nat,tabChu,60,0.158105249,0.104625482
02nat,tabChu,60,0.039720541,0.187245116
02nat,tabChu,60,0.34817325,0.071598172
02nat,tabChu,60,0.081843249,0.350541203
02nat,tabChu,60,0.005019366,0.15622609
02nat,tabChu,60,0.257658299,0.002057821
02nat,tabChu,60,0.499999507,3.1243E-07
02nat,tabChu,60,0.219524106,0.012040979
02nat,tabChu,60,0.00502874,0.054461882
02nat,tabChu,60,0.152138584,0.122259708
02nat,tabChu,60,0.499999974,5.46955E-09
02nat,tabChu,60,0.012174368,0.044541933
02nat,tabChu,60,0.32362089,0.345934338
02nat,tabChu,60,0.212861611,0.099077912
02nat,tabChu,60,0.028517043,0.058380083
02nat,tabChu,60,0.241916476,0.372565071
02nat,tabChu,60,0.056313699,0.039005803
02nat,tabChu,60,0.499999972,0.045772331
02nat,tabChu,60,0.219405623,0.214426553
02nat,tabChu,60,0.167758905,0.003784437
02nat,tabChu,60,0.013380966,0.140715086
02nat,tabChu,60,0.207451912,0.077189179
02nat,tabChu,60,0.499999992,5.14487E-08
02nat,tabChu,60,0.078361673,0.015198396
02nat,tabChu,60,0.098614406,0.01455567
02nat,tabChu,60,0.008118099,0.364901995
02nat,tabChu,60,0.499999894,0.475124316
02nat,tabChu,60,0.499997778,2.1517E-06
02nat,tabChu,60,0.499999766,2.92671E-07
02nat,tabChu,60,0.109800093,0.004482104
02nat,tabChu,60,0.084013232,0.026974795
02nat,tabChu,60,0.217666363,0.202239251
02nat,tabChu,60,0.162640839,0.015324301
02nat,tabChu,60,0.258368451,0.067888521
02nat,tabChu,60,0.028161533,0.062924527
02nat,tabChu,60,0.182269015,0.049593938
02nat,tabChu,60,0.021590621,0.126426653
02nat,tabChu,60,0.283721632,0.024636039
02nat,tabChu,60,0.155255412,0.066892506
02nat,tabChu,60,0.05455292,0.032105024
02nat,tabChu,60,0.226609141,0.145047789
02nat,tabChu,60,0.254986743,0.107652651
02nat,tabChu,60,0.206453144,0.134851113
02nat,tabChu,60,0.499999963,0.281802147
02nat,tabChu,60,0.109019862,0.1878605
02nat,tabChu,60,0.168287513,0.030161709
02nat,tabChu,60,0.154709395,0.136445755
02nat,tabChu,60,0.330706956,0.11483862
02nat,tabChu,60,0.181768763,0.233259196
02nat,tabChu,60,0.147286772,0.048365366
02nat,tabChu,60,0.185212363,0.020699789
02nat,tabChu,60,0.210285508,0.157147159
02nat,tabChu,60,0.244452046,0.021858655
02nat,tabChu,60,0.018960224,0.090616784
02nat,tabChu,60,0.163043418,0.119127754
02nat,tabChu,60,0.131430409,0.085550727
02nat,tabChu,60,0.057566329,0.429101613
02nat,tabChu,60,0.090402959,0.080729874
02nat,tabChu,60,0.079367313,0.027757121
02nat,tabChu,60,0.07633285,0.449336653
02nat,tabChu,60,0.5,0.999999933
02nat,tabChu,60,0.5,0.977660283
02nat,tabChu,60,0.045711352,0.001820073
02nat,tabChu,60,0.499999943,0.515789489
02nat,tabChu,60,0.274465099,0.07281879
02nat,tabChu,60,0.250218473,0.026942927
02nat,tabChu,60,0.252224924,0.174454137
02nat,tabChu,60,0.499999808,1.62232E-07
02nat,tabChu,60,0.303627697,0.723576052
02nat,tabChu,60,0.5,0.21330274
02nat,tabChu,60,0.132047617,0.017365279
02nat,tabChu,60,0.206313553,0.012775916
02nat,tabChu,60,0.5,0.999999962
02nat,tabChu,60,0.234751867,0.088569808
02nat,tabChu,60,0.01136135,0.053873552
02nat,tabChu,60,0.5,0.358059863
02nat,tabChu,60,0.027906633,0.029576427
02nat,tabChu,60,0.001358022,0.009430598
02nat,tabChu,60,0.131949301,0.141276881
02nat,tabChu,60,0.073124686,0.021767663
02nat,tabChu,60,0.086982179,0.158913253
02nat,tabChu,60,0.030650899,0.234394842
02nat,tabChu,60,0.30381551,0.157699613
02nat,tabChu,60,0.084714085,0.083728449
02nat,tabChu,60,0.074707697,0.032000685
02nat,tabChu,60,0.082979541,0.236890805
02nat,tabChu,60,0.214323403,0.020343769
02nat,tabChu,60,0.077535642,0.121299496
02nat,tabChu,60,0.142933036,0.177078875
02nat,tabChu,60,0.356394122,0.454102154
02nat,tabChu,60,0.231746107,0.30861072
02nat,tabChu,60,0.044496794,0.034656581
02nat,tabChu,60,0.465860481,0.047078754
02nat,tabChu,60,0.116786272,0.353985861
02nat,tabChu,60,0.122545381,0.085493741
02nat,tabChu,60,0.26658676,0.209088431
02nat,tabChu,60,0.001627331,0.099541761
02nat,tabChu,60,0.113174229,0.090141268
02nat,tabChu,60,0.284872859,0.344989104
02nat,tabChu,60,0.03747593,0.145149033
02nat,tabChu,60,0.020667872,0.005144226
02nat,tabChu,60,0.246593679,0.205857049
02nat,tabChu,60,0.304589126,0.168242763
02nat,tabChu,60,0.499999969,0.136276007
02nat,tabChu,60,0.238636259,0.112919993
02nat,tabChu,60,0.179971363,0.074297617
02nat,tabChu,60,0.175094727,0.098367375
02nat,tabChu,60,0.058458228,0.251139233
02nat,tabChu,60,0.324766291,0.070844587
02nat,tabChu,60,0.105968441,0.118535576
02nat,tabChu,60,0.021307491,0.16113257
02nat,tabChu,60,0.499999985,4.23765E-09
02nat,tabChu,60,0.216807552,0.03677409
02nat,tabChu,60,0.151187887,0.366570555
02nat,tabChu,60,0.110711341,0.065329745
02nat,tabChu,60,0.499999875,5.55054E-08
02nat,tabChu,60,0.021032823,0.024529064
02nat,tabChu,60,0.139833891,0.017887507
02nat,tabChu,60,0.059666244,0.01478206
02nat,tabChu,60,0.148418676,0.452320777
02nat,tabChu,60,0.160558784,0.210312089
02nat,tabChu,60,0.024897739,0.11800275
02nat,tabChu,60,0.196194031,0.084665319
02nat,tabChu,60,0.155216385,0.301754931
02nat,tabChu,60,0.499999974,1.96434E-08
02nat,tabChu,60,0.439279992,0.039920495
02nat,tabChu,60,0.108142658,0.245829726
02nat,tabChu,60,0.025441063,0.060660359
02nat,tabChu,60,0.499999554,2.99801E-07
02nat,tabChu,60,0.05118139,0.138851106
02nat,tabChu,60,0.05557822,0.064220732
02nat,tabChu,60,0.5,0.485082482
02nat,tabChu,60,0.166373977,0.095878937
02nat,tabChu,60,0.100362454,0.002841662
02nat,tabChu,60,0.044087758,0.065916697
02nat,tabChu,60,0.3290402,0.084043058
02nat,tabChu,60,0.423334111,0.211312395
02nat,tabChu,60,0.043147216,0.010045765
02nat,tabChu,60,0.025096916,0.039757892
02nat,tabChu,60,0.007601794,0.018599012
02nat,tabChu,60,0.187178816,0.012276562
02nat,tabChu,60,0.282041037,0.291380256
02nat,tabChu,60,0.385929571,0.022004011
02nat,tabChu,60,0.168920876,0.033022941
02nat,tabChu,60,0.418540187,0.025637577
02nat,tabChu,60,0.297069984,0.253615895
02nat,tabChu,60,0.088137538,0.251625745
02nat,tabChu,60,0.499999952,1.83036E-08
02nat,tabChu,60,0.004086331,0.030593499
02nat,tabChu,60,0.464788099,0.102447782
02nat,tabChu,60,0.074540505,0.285700755
02nat,tabChu,60,0.113579849,0.092022133
02nat,tabChu,60,0.232549582,0.136236317
02nat,tabChu,60,0.022618342,0.05523786
